audio_file,Label
rossel_png_2019/40875823.mp3,0
rossel_png_2019/40875824.mp3,0
rossel_png_2019/40875828.mp3,0
rossel_png_2019/40875843.mp3,0
rossel_png_2019/40875844.mp3,0
rossel_png_2019/40875849.mp3,0
rossel_png_2019/40875853.mp3,0
rossel_png_2019/40875870.mp3,0
rossel_png_2019/40875873.mp3,0
rossel_png_2019/40875874.mp3,0
rossel_png_2019/40875884.mp3,0
rossel_png_2019/40875897.mp3,0
rossel_png_2019/40875900.mp3,0
rossel_png_2019/40875906.mp3,0
rossel_png_2019/40875913.mp3,0
rossel_png_2019/40875914.mp3,0
rossel_png_2019/40875915.mp3,0
rossel_png_2019/40875926.mp3,0
rossel_png_2019/40875928.mp3,0
rossel_png_2019/40875952.mp3,0
rossel_png_2019/40875964.mp3,0
rossel_png_2019/40875968.mp3,0
rossel_png_2019/40875972.mp3,0
rossel_png_2019/40875977.mp3,0
rossel_png_2019/40875979.mp3,0
rossel_png_2019/40875992.mp3,0
rossel_png_2019/40875996.mp3,0
rossel_png_2019/40875997.mp3,0
rossel_png_2019/40875998.mp3,0
rossel_png_2019/40876000.mp3,0
rossel_png_2019/40876003.mp3,0
rossel_png_2019/40876005.mp3,0
rossel_png_2019/40876012.mp3,0
rossel_png_2019/40876021.mp3,0
rossel_png_2019/40876023.mp3,0
rossel_png_2019/40876025.mp3,0
rossel_png_2019/40876039.mp3,0
rossel_png_2019/40876049.mp3,0
rossel_png_2019/40876052.mp3,0
rossel_png_2019/40876054.mp3,0
rossel_png_2019/40876055.mp3,0
rossel_png_2019/40876064.mp3,0
rossel_png_2019/40876078.mp3,0
rossel_png_2019/40876082.mp3,0
rossel_png_2019/40876091.mp3,0
rossel_png_2019/40876101.mp3,0
rossel_png_2019/40876102.mp3,0
rossel_png_2019/40876103.mp3,0
rossel_png_2019/40876128.mp3,0
rossel_png_2019/40876141.mp3,0
rossel_png_2019/40876146.mp3,0
rossel_png_2019/40876150.mp3,0
rossel_png_2019/40876155.mp3,0
rossel_png_2019/40876156.mp3,0
rossel_png_2019/40876166.mp3,0
rossel_png_2019/40876171.mp3,0
rossel_png_2019/40876179.mp3,0
rossel_png_2019/40876180.mp3,0
rossel_png_2019/40876192.mp3,0
rossel_png_2019/40876199.mp3,0
rossel_png_2019/40876208.mp3,0
rossel_png_2019/40876212.mp3,0
rossel_png_2019/40876215.mp3,0
rossel_png_2019/40876221.mp3,0
rossel_png_2019/40876230.mp3,0
rossel_png_2019/40876233.mp3,0
rossel_png_2019/40876257.mp3,0
rossel_png_2019/40876258.mp3,0
rossel_png_2019/40876262.mp3,0
rossel_png_2019/40876264.mp3,0
rossel_png_2019/40876266.mp3,0
rossel_png_2019/40876295.mp3,0
rossel_png_2019/40876307.mp3,0
rossel_png_2019/40876315.mp3,0
rossel_png_2019/40876320.mp3,0
rossel_png_2019/40876323.mp3,0
rossel_png_2019/40876327.mp3,0
rossel_png_2019/40876335.mp3,0
rossel_png_2019/40876344.mp3,0
rossel_png_2019/40876345.mp3,0
rossel_png_2019/40876350.mp3,0
rossel_png_2019/40876366.mp3,0
rossel_png_2019/40876369.mp3,0
rossel_png_2019/40876372.mp3,0
rossel_png_2019/40876377.mp3,0
rossel_png_2019/40876380.mp3,0
rossel_png_2019/40876381.mp3,0
rossel_png_2019/40876392.mp3,0
rossel_png_2019/40876401.mp3,0
rossel_png_2019/40876406.mp3,0
rossel_png_2019/40876408.mp3,0
rossel_png_2019/40876419.mp3,0
rossel_png_2019/40876440.mp3,0
rossel_png_2019/40876449.mp3,0
rossel_png_2019/40876460.mp3,0
rossel_png_2019/40876468.mp3,0
rossel_png_2019/40876475.mp3,0
rossel_png_2019/40876480.mp3,0
rossel_png_2019/40876487.mp3,0
rossel_png_2019/40876488.mp3,0
rossel_png_2019/40876489.mp3,0
rossel_png_2019/40876492.mp3,0
rossel_png_2019/40876502.mp3,0
rossel_png_2019/40876515.mp3,0
rossel_png_2019/40876523.mp3,0
rossel_png_2019/40876546.mp3,0
rossel_png_2019/40876552.mp3,0
rossel_png_2019/40876553.mp3,0
rossel_png_2019/40876554.mp3,0
rossel_png_2019/40876557.mp3,0
rossel_png_2019/40876569.mp3,0
rossel_png_2019/40876572.mp3,0
rossel_png_2019/40876588.mp3,0
rossel_png_2019/40876596.mp3,0
rossel_png_2019/40876608.mp3,0
rossel_png_2019/40876613.mp3,0
rossel_png_2019/40876615.mp3,0
rossel_png_2019/40876620.mp3,0
rossel_png_2019/40876629.mp3,0
rossel_png_2019/40876637.mp3,0
rossel_png_2019/40876638.mp3,0
rossel_png_2019/40876640.mp3,0
rossel_png_2019/40876672.mp3,0
rossel_png_2019/40876674.mp3,0
rossel_png_2019/40876677.mp3,0
rossel_png_2019/40876679.mp3,0
rossel_png_2019/40876686.mp3,0
rossel_png_2019/40876693.mp3,0
rossel_png_2019/40876703.mp3,0
rossel_png_2019/40876709.mp3,0
rossel_png_2019/40876719.mp3,0
rossel_png_2019/40876724.mp3,0
rossel_png_2019/40876738.mp3,0
rossel_png_2019/40876745.mp3,0
rossel_png_2019/40876747.mp3,0
rossel_png_2019/40876760.mp3,0
rossel_png_2019/40876767.mp3,0
rossel_png_2019/40876774.mp3,0
rossel_png_2019/40876778.mp3,0
rossel_png_2019/40876783.mp3,0
rossel_png_2019/40876790.mp3,0
rossel_png_2019/40876800.mp3,0
rossel_png_2019/40876804.mp3,0
rossel_png_2019/40876805.mp3,0
rossel_png_2019/40876807.mp3,0
rossel_png_2019/40876812.mp3,0
rossel_png_2019/40876816.mp3,0
rossel_png_2019/40876818.mp3,0
rossel_png_2019/40876824.mp3,0
rossel_png_2019/40876844.mp3,0
rossel_png_2019/40876853.mp3,0
rossel_png_2019/40876859.mp3,0
rossel_png_2019/40876867.mp3,0
rossel_png_2019/40876881.mp3,0
rossel_png_2019/40876885.mp3,0
rossel_png_2019/40876909.mp3,0
rossel_png_2019/40876919.mp3,0
rossel_png_2019/40876930.mp3,0
rossel_png_2019/40876948.mp3,0
rossel_png_2019/40876950.mp3,0
rossel_png_2019/40876969.mp3,0
rossel_png_2019/40876988.mp3,0
rossel_png_2019/40877000.mp3,0
rossel_png_2019/40877005.mp3,0
rossel_png_2019/40877020.mp3,0
rossel_png_2019/40877030.mp3,0
rossel_png_2019/40877041.mp3,0
rossel_png_2019/40877044.mp3,0
rossel_png_2019/40877047.mp3,0
rossel_png_2019/40877068.mp3,0
rossel_png_2019/40877072.mp3,0
rossel_png_2019/40877098.mp3,0
rossel_png_2019/40877112.mp3,0
rossel_png_2019/40877121.mp3,0
rossel_png_2019/40877127.mp3,0
rossel_png_2019/40877144.mp3,0
rossel_png_2019/40877148.mp3,0
rossel_png_2019/40877149.mp3,0
rossel_png_2019/40877150.mp3,0
rossel_png_2019/40877152.mp3,0
rossel_png_2019/40877154.mp3,0
rossel_png_2019/40877157.mp3,0
rossel_png_2019/40877158.mp3,0
rossel_png_2019/40877161.mp3,0
rossel_png_2019/40877166.mp3,0
rossel_png_2019/40877172.mp3,0
rossel_png_2019/40877183.mp3,0
rossel_png_2019/40877190.mp3,0
rossel_png_2019/40877194.mp3,0
rossel_png_2019/40877195.mp3,0
rossel_png_2019/40877207.mp3,0
rossel_png_2019/40877214.mp3,0
rossel_png_2019/40877218.mp3,0
rossel_png_2019/40877234.mp3,0
rossel_png_2019/40877244.mp3,0
rossel_png_2019/40877267.mp3,0
rossel_png_2019/40877281.mp3,0
rossel_png_2019/40877285.mp3,0
rossel_png_2019/40877287.mp3,0
rossel_png_2019/40877304.mp3,0
rossel_png_2019/40877306.mp3,0
rossel_png_2019/40877307.mp3,0
rossel_png_2019/40877309.mp3,0
rossel_png_2019/40877312.mp3,0
rossel_png_2019/40877313.mp3,0
rossel_png_2019/40877317.mp3,0
rossel_png_2019/40877318.mp3,0
rossel_png_2019/40877325.mp3,0
rossel_png_2019/40877331.mp3,0
rossel_png_2019/40877338.mp3,0
rossel_png_2019/40877343.mp3,0
rossel_png_2019/40877347.mp3,0
rossel_png_2019/40877350.mp3,0
rossel_png_2019/40877357.mp3,0
rossel_png_2019/40877363.mp3,0
rossel_png_2019/40877364.mp3,0
rossel_png_2019/40877365.mp3,0
rossel_png_2019/40877370.mp3,0
rossel_png_2019/40877375.mp3,0
rossel_png_2019/40877389.mp3,0
rossel_png_2019/40877395.mp3,0
rossel_png_2019/40877408.mp3,0
rossel_png_2019/40877413.mp3,0
rossel_png_2019/40877415.mp3,0
rossel_png_2019/40877416.mp3,0
rossel_png_2019/40877423.mp3,0
rossel_png_2019/40877443.mp3,0
rossel_png_2019/40877447.mp3,0
rossel_png_2019/40877448.mp3,0
rossel_png_2019/40877451.mp3,0
rossel_png_2019/40877502.mp3,0
rossel_png_2019/40877506.mp3,0
rossel_png_2019/40877511.mp3,0
rossel_png_2019/40877515.mp3,0
rossel_png_2019/40877528.mp3,0
rossel_png_2019/40877540.mp3,0
rossel_png_2019/40877552.mp3,0
rossel_png_2019/40877558.mp3,0
rossel_png_2019/40877562.mp3,0
rossel_png_2019/40877565.mp3,0
rossel_png_2019/40877566.mp3,0
rossel_png_2019/40877571.mp3,0
rossel_png_2019/40877577.mp3,0
rossel_png_2019/40877586.mp3,0
rossel_png_2019/40877591.mp3,0
rossel_png_2019/40877595.mp3,0
rossel_png_2019/40877598.mp3,0
rossel_png_2019/40877600.mp3,0
rossel_png_2019/40877602.mp3,0
rossel_png_2019/40877605.mp3,0
rossel_png_2019/40877608.mp3,0
rossel_png_2019/40877614.mp3,0
rossel_png_2019/40877619.mp3,0
rossel_png_2019/40877620.mp3,0
rossel_png_2019/40877621.mp3,0
rossel_png_2019/40877624.mp3,0
rossel_png_2019/40877626.mp3,0
rossel_png_2019/40877627.mp3,0
rossel_png_2019/40877630.mp3,0
rossel_png_2019/40877634.mp3,0
rossel_png_2019/40877640.mp3,0
rossel_png_2019/40877641.mp3,0
rossel_png_2019/40877646.mp3,0
rossel_png_2019/40877647.mp3,0
rossel_png_2019/40877648.mp3,0
rossel_png_2019/40877655.mp3,0
rossel_png_2019/40877656.mp3,0
rossel_png_2019/40877664.mp3,0
rossel_png_2019/40877679.mp3,0
rossel_png_2019/40877687.mp3,0
rossel_png_2019/40877691.mp3,0
rossel_png_2019/40877692.mp3,0
rossel_png_2019/40877693.mp3,0
rossel_png_2019/40877695.mp3,0
rossel_png_2019/40877700.mp3,0
rossel_png_2019/40877701.mp3,0
rossel_png_2019/40877702.mp3,0
rossel_png_2019/40877717.mp3,0
rossel_png_2019/40877721.mp3,0
rossel_png_2019/40877724.mp3,0
rossel_png_2019/40877726.mp3,0
rossel_png_2019/40877727.mp3,0
rossel_png_2019/40877731.mp3,0
rossel_png_2019/40877737.mp3,0
rossel_png_2019/40877745.mp3,0
rossel_png_2019/40877746.mp3,0
rossel_png_2019/40877751.mp3,0
rossel_png_2019/40877753.mp3,0
rossel_png_2019/40877756.mp3,0
rossel_png_2019/40877758.mp3,0
rossel_png_2019/40877775.mp3,0
rossel_png_2019/40877785.mp3,0
