audio_file,Label
maturity1/tsimanem2018/44370002.mp3,3
maturity1/PU/48897745.mp3,1
maturity1/PU/48127314.mp3,2
maturity1/PU/48125770.mp3,1
maturity1/tsimane2017/50083310.mp3,1
maturity1/PU/48908487.mp3,4
maturity1/tsimane2017/50111404.mp3,4
maturity1/tsimane2017/50055876.mp3,1
maturity1/PU/48909080.mp3,0
maturity1/tsimane2017/50097089.mp3,1
maturity1/PU/48898051.mp3,2
maturity1/tsimane2017/50071208.mp3,0
maturity1/rossel_png_2019/40888359.mp3,0
maturity1/tsimane2017/50077725.mp3,2
maturity1/tsimanem2018/44369871.mp3,0
maturity1/tsimane2017/44012730.mp3,1
maturity1/PU/48903181.mp3,2
maturity1/PU/48904759.mp3,1
maturity1/rossel_png_2019/40887919.mp3,0
maturity1/PU/48905723.mp3,2
maturity1/tsimane2017/50099755.mp3,2
maturity1/tsimane2017/50090317.mp3,0
maturity1/tsimane2017/44010546.mp3,4
maturity1/rossel_png_2019/43411578.mp3,4
maturity1/PU/48894216.mp3,0
maturity1/PU/48891776.mp3,3
maturity1/rossel_png_2019/40889737.mp3,4
maturity1/PU/48901933.mp3,2
maturity1/PU/48131298.mp3,1
maturity1/rossel_png_2019/40877314.mp3,2
maturity1/tsimane2017/50062088.mp3,2
maturity1/phonSES/43344876.mp3,2
maturity1/tsimane2017/50081007.mp3,2
maturity1/tsimane2017/43832490.mp3,2
maturity1/PU/48124904.mp3,1
maturity1/tsimane2017/50117807.mp3,1
maturity1/tsimanec2018/44373241.mp3,1
maturity1/tsimane2017/50052427.mp3,1
maturity1/tsimane2017/50062834.mp3,4
maturity1/tsimane2017/50120836.mp3,2
maturity1/tsimane2017/50037361.mp3,4
maturity1/tsimane2017/44011613.mp3,2
maturity1/rossel_png_2019/40887011.mp3,4
maturity1/tsimane2017/50075507.mp3,0
maturity1/tsimane2017/50077704.mp3,1
maturity1/rossel_png_2019/40877656.mp3,0
maturity1/tsimane2017/50080811.mp3,1
maturity1/tsimane2017/50116591.mp3,0
maturity1/PU/48137070.mp3,1
maturity2/vanuatu/81733654.mp3,3
maturity1/rossel_png_2019/40889515.mp3,1
maturity1/tsimane2017/50106216.mp3,4
maturity1/PU/48128687.mp3,1
maturity1/rossel_png_2019/43411897.mp3,4
maturity1/tsimane2017/50104759.mp3,0
maturity1/tsimane2017/50090842.mp3,0
maturity1/PU/48908979.mp3,0
maturity1/PU/48124818.mp3,3
maturity1/tsimane2017/50075769.mp3,1
maturity1/tsimane2017/50038055.mp3,2
maturity1/tsimane2017/50124107.mp3,1
maturity1/tsimane2017/50113550.mp3,0
maturity1/tsimane2017/50053416.mp3,1
maturity1/tsimane2017/50104123.mp3,4
maturity2/vanuatu/81309762.mp3,3
maturity1/tsimane2017/50060717.mp3,4
maturity1/PU/48899764.mp3,1
maturity1/phonSES/42285356.mp3,4
maturity1/PU/49577738.mp3,4
maturity1/tsimane2017/50104503.mp3,4
maturity1/tsimane2017/50112958.mp3,2
maturity1/tsimane2017/50072390.mp3,4
maturity1/PU/48897961.mp3,1
maturity1/PU/48897894.mp3,1
maturity1/phonSES/42285691.mp3,1
maturity1/tsimane2017/50059759.mp3,2
maturity1/tsimane2017/50115795.mp3,0
maturity1/tsimane2017/43831102.mp3,2
maturity1/PU/48130818.mp3,1
maturity1/tsimanem2018/44281199.mp3,3
maturity1/tsimane2017/50119003.mp3,1
maturity1/tsimane2017/50044194.mp3,4
maturity1/PU/49577364.mp3,3
maturity1/tsimane2017/50055009.mp3,0
maturity1/tsimane2017/50099032.mp3,0
maturity1/PU/48899796.mp3,2
maturity1/tsimane2017/50040368.mp3,2
maturity1/tsimanec2018/44370026.mp3,2
maturity1/tsimane2017/50122640.mp3,1
maturity1/PU/48895380.mp3,3
maturity1/rossel_png_2019/40888098.mp3,4
maturity1/tsimane2017/50054274.mp3,1
maturity1/tsimane2017/50075160.mp3,0
maturity1/phonSES/42285233.mp3,1
maturity1/tsimane2017/50037152.mp3,2
maturity1/rossel_png_2019/40879224.mp3,0
maturity1/tsimane2017/50122630.mp3,2
maturity1/rossel_png_2019/40881355.mp3,0
maturity1/tsimane2017/50065832.mp3,2
maturity1/tsimane2017/50094468.mp3,4
maturity1/PU/48893141.mp3,1
maturity1/tsimane2017/43831518.mp3,0
maturity1/PU/48898970.mp3,2
maturity1/tsimane2017/50079689.mp3,4
maturity1/PU/48127397.mp3,4
maturity1/tsimanec2018/44278561.mp3,0
maturity1/PU/48130358.mp3,3
maturity1/tsimane2017/50059691.mp3,1
maturity1/tsimane2017/50076048.mp3,3
maturity1/tsimane2017/50089843.mp3,4
maturity1/rossel_png_2019/40885363.mp3,2
maturity1/tsimane2017/50059879.mp3,0
maturity1/tsimane2017/44013759.mp3,0
maturity1/tsimane2017/50109206.mp3,0
maturity1/tsimane2017/50090192.mp3,0
maturity1/tsimanec2018/44374133.mp3,1
maturity1/tsimane2017/50108292.mp3,0
maturity1/PU/48896534.mp3,2
maturity1/PU/48905888.mp3,3
maturity1/tsimane2017/50055693.mp3,0
maturity1/tsimane2017/50108419.mp3,4
maturity1/rossel_png_2019/43411865.mp3,0
maturity1/PU/48901941.mp3,1
maturity1/PU/48892804.mp3,0
maturity1/tsimane2017/50124829.mp3,2
maturity1/phonSES/42284050.mp3,1
maturity1/tsimane2017/50066535.mp3,1
maturity1/tsimanem2018/44372795.mp3,2
maturity1/tsimane2017/50063458.mp3,0
maturity1/PU/48893858.mp3,1
maturity1/phonSES/42286444.mp3,2
maturity1/PU/48130544.mp3,4
maturity1/tsimane2017/50069097.mp3,0
maturity1/rossel_png_2019/43412062.mp3,3
maturity1/tsimane2017/50042800.mp3,0
maturity1/PU/48130968.mp3,3
maturity1/tsimane2017/50096953.mp3,4
maturity1/tsimane2017/50099962.mp3,3
maturity1/tsimane2017/50077439.mp3,3
maturity1/PU/48904959.mp3,1
maturity1/tsimane2017/50076272.mp3,4
maturity1/PU/48910015.mp3,2
maturity1/PU/48902790.mp3,1
maturity1/tsimane2017/44013892.mp3,0
maturity1/tsimane2017/50080292.mp3,1
maturity1/tsimane2017/50087696.mp3,1
maturity1/PU/48894364.mp3,4
maturity1/tsimane2017/50050901.mp3,1
maturity1/tsimane2017/50045907.mp3,4
